ClassName,Duration
org.apache.cxf.BusFactoryTest,0.075
org.apache.cxf.attachment.AttachmentDeserializerTest,0.478
org.apache.cxf.attachment.AttachmentSerializerTest,0.12100000000000001
org.apache.cxf.attachment.AttachmentUtilTest,0.014000000000000005
org.apache.cxf.attachment.LazyDataSourceTest,0.0
org.apache.cxf.attachment.Rfc5987UtilTest,0.003
org.apache.cxf.bus.CXFBusImplTest,0.15600000000000003
org.apache.cxf.bus.extension.ExtensionManagerTest,0.0
org.apache.cxf.bus.extension.ExtensionTest,0.001
org.apache.cxf.bus.extension.TextExtensionFragmentParserTest,0.0
org.apache.cxf.bus.managers.EndpointResolverRegistryImplTest,0.178
org.apache.cxf.bus.managers.ServerRegistryImpTest,0.0
org.apache.cxf.bus.managers.ServiceContractResolverRegistryImplTest,0.005
org.apache.cxf.bus.osgi.OSGiBusListenerTest,0.08000000000000002
org.apache.cxf.bus.spring.BusApplicationContextTest,0.805
org.apache.cxf.bus.spring.BusApplicationListenerTest,0.041
org.apache.cxf.bus.spring.BusDefinitionParserTest,0.364
org.apache.cxf.bus.spring.SpringBusFactoryTest,0.31499999999999995
org.apache.cxf.buslifecycle.CXFBusLifeCycleManagerTest,0.001
org.apache.cxf.common.annotation.AnnotationProcessorTest,0.017
org.apache.cxf.common.classloader.ClassLoaderUtilsTest,0.0
org.apache.cxf.common.i18n.BundleUtilsTest,0.001
org.apache.cxf.common.i18n.MessageTest,0.027000000000000003
org.apache.cxf.common.injection.ResourceInjectorTest,0.188
org.apache.cxf.common.jaxb.JAXBUtilsTest,0.20700000000000002
org.apache.cxf.common.logging.LogUtilsTest,0.036000000000000004
org.apache.cxf.common.logging.RegexLoggingFilterTest,0.0
org.apache.cxf.common.security.SimpleGroupTest,0.001
org.apache.cxf.common.security.SimplePrincipalTest,0.0
org.apache.cxf.common.util.ASMHelperTest,0.0
org.apache.cxf.common.util.Base64UtilityTest,0.004
org.apache.cxf.common.util.CacheMapTest,0.0
org.apache.cxf.common.util.ClassHelperTest,0.167
org.apache.cxf.common.util.CollectionUtilsTest,0.0
org.apache.cxf.common.util.PackageUtilsTest,0.006
org.apache.cxf.common.util.PropertiesLoaderUtilsTest,0.002
org.apache.cxf.common.util.PropertyUtilsTest,0.0
org.apache.cxf.common.util.ProxyClassLoaderCacheTest,0.018
org.apache.cxf.common.util.StringUtilsTest,0.004
org.apache.cxf.common.util.URIParserUtilTest,0.007
org.apache.cxf.common.util.UrlUtilsTest,0.001
org.apache.cxf.common.util.XmlSchemaPrimitiveUtilsTest,0.003
org.apache.cxf.common.xmlschema.ImportRepairTest,0.174
org.apache.cxf.configuration.jsse.SSLUtilsTest,0.323
org.apache.cxf.configuration.spring.ConfigurerImplTest,0.298
org.apache.cxf.continuations.SuspendedInvocationExceptionTest,0.0
org.apache.cxf.databinding.AbstractDataBindingTest,0.0
org.apache.cxf.databinding.source.XMLStreamDataReaderTest,0.05
org.apache.cxf.endpoint.ClientCallbackTest,0.6329999999999999
org.apache.cxf.endpoint.EndpointImplTest,0.01
org.apache.cxf.feature.transform.XSLTInterceptorsTest,0.5239999999999999
org.apache.cxf.helpers.FileUtilsTest,0.095
org.apache.cxf.helpers.HttpHeaderHelperTest,0.008
org.apache.cxf.helpers.IOUtilsTest,0.001
org.apache.cxf.helpers.NameSpaceTest,0.01
org.apache.cxf.helpers.ServiceUtilsTest,0.035
org.apache.cxf.interceptor.LoggingInInterceptorTest,0.025
org.apache.cxf.interceptor.LoggingOutInterceptorTest,0.068
org.apache.cxf.interceptor.OutgoingChainInterceptorTest,0.082
org.apache.cxf.interceptor.ServiceInvokerInterceptorTest,0.002
org.apache.cxf.interceptor.security.DefaultSecurityContextTest,0.019000000000000003
org.apache.cxf.interceptor.security.JAASLoginInterceptorTest,0.065
org.apache.cxf.interceptor.security.NamePasswordCallbackHandlerTest,0.0
org.apache.cxf.interceptor.security.OperationInfoAuthorizingInterceptorTest,0.017000000000000008
org.apache.cxf.interceptor.security.RolePrefixSecurityContextImplTest,0.0
org.apache.cxf.interceptor.security.SecureAnnotationsInterceptorTest,0.005
org.apache.cxf.interceptor.security.SimpleAuthorizingInterceptorTest,0.009000000000000001
org.apache.cxf.internal.CXFAPINamespaceHandlerTest,0.001
org.apache.cxf.io.CacheAndWriteOutputStreamTest,0.28700000000000003
org.apache.cxf.io.CachedOutputStreamTest,0.391
org.apache.cxf.io.CachedWriterTest,0.40199999999999997
org.apache.cxf.message.MessageUtilsTest,0.001
org.apache.cxf.phase.PhaseInterceptorChainTest,0.03200000000000001
org.apache.cxf.resource.ClassLoaderResolverTest,0.003
org.apache.cxf.resource.DefaultResourceManagerTest,0.0
org.apache.cxf.resource.URIResolverTest,0.032
org.apache.cxf.service.invoker.PooledFactoryTest,0.0
org.apache.cxf.service.model.BindingFaultInfoTest,0.0
org.apache.cxf.service.model.BindingMessageInfoTest,0.0
org.apache.cxf.service.model.BindingOperationInfoTest,0.0
org.apache.cxf.service.model.FaultInfoTest,0.0
org.apache.cxf.service.model.InterfaceInfoTest,0.0
org.apache.cxf.service.model.MessageInfoTest,0.0
org.apache.cxf.service.model.MessagePartInfoTest,0.0
org.apache.cxf.service.model.OperationInfoTest,0.0
org.apache.cxf.staxutils.DepthRestrictingStreamReaderTest,0.009000000000000001
org.apache.cxf.staxutils.DepthXMLStreamReaderTest,0.0
org.apache.cxf.staxutils.FragmentStreamReaderTest,0.0
org.apache.cxf.staxutils.PartialXMLStreamReaderTest,0.0
org.apache.cxf.staxutils.PropertiesExpandingStreamReaderTest,0.001
org.apache.cxf.staxutils.StaxStreamFilterTest,0.004
org.apache.cxf.staxutils.StaxUtilsTest,0.9570000000000001
org.apache.cxf.staxutils.W3CDOMStreamReaderTest,0.066
org.apache.cxf.staxutils.transform.DelegatingNamespaceContextTest,0.0
org.apache.cxf.staxutils.transform.InTransformReaderTest,0.09500000000000003
org.apache.cxf.staxutils.transform.OutTransformWriterTest,0.13800000000000004
org.apache.cxf.staxutils.validation.Stax2ValidationUtilsTest,0.34
org.apache.cxf.transport.ChainInitiationObserverTest,0.0
org.apache.cxf.transport.HttpUriMapperTest,0.0
org.apache.cxf.transport.common.gzip.GZIPAcceptEncodingTest,0.007
org.apache.cxf.version.VersionTest,0.001
org.apache.cxf.workqueue.AutomaticWorkQueueTest,8.236
org.apache.cxf.ws.addressing.ContextUtilsTest,0.006
org.apache.cxf.cdi.CdiResourceProviderTest,1.2299999999999998
org.apache.cxf.cdi.JAXRSCdiResourceExtensionTest,0.23
org.apache.cxf.jca.core.classloader.FireWallClassLoaderTest,0.027999999999999997
org.apache.cxf.jca.core.classloader.PlugInClassLoaderTest,0.15100000000000002
org.apache.cxf.jca.core.logging.LoggerHelperTest,0.054000000000000006
org.apache.cxf.jca.core.resourceadapter.HandlerTest,0.0
org.apache.cxf.jca.core.resourceadapter.ManagedConnectionFactoryImplTest,0.004
org.apache.cxf.jca.core.resourceadapter.ManagedConnectionImplTest,0.03900000000000001
org.apache.cxf.jca.core.resourceadapter.ResourceAdapterInternalExceptionTest,0.004
org.apache.cxf.jca.core.resourceadapter.ResourceBeanTest,0.001
org.apache.cxf.jca.core.resourceadapter.UriHandlerInitTest,0.001
org.apache.cxf.jca.cxf.AssociatedManagedConnectionFactoryImplTest,0.017
org.apache.cxf.jca.cxf.CXFConnectionRequestInfoTest,0.001
org.apache.cxf.jca.cxf.ConnectionFactoryImplTest,0.198
org.apache.cxf.jca.cxf.JCABusFactoryTest,0.24500000000000002
org.apache.cxf.jca.cxf.ManagedConnectionFactoryImplTest,1.3249999999999997
org.apache.cxf.jca.cxf.ManagedConnectionImplTest,0.6290000000000001
org.apache.cxf.jca.cxf.ResourceAdapterImplTest,0.046
org.apache.cxf.jca.cxf.handlers.InvocationHandlerFactoryTest,0.027000000000000003
org.apache.cxf.jca.cxf.handlers.InvokingInvocationHandlerTest,0.005
org.apache.cxf.jca.cxf.handlers.ObjectMethodInvocationHandlerTest,0.009000000000000001
org.apache.cxf.jca.cxf.handlers.ProxyInvocationHandlerTest,0.003
org.apache.cxf.jca.jarloader.JarLoaderTest,0.006
org.apache.cxf.jca.outbound.ManagedConnectionImplTest,0.059
org.apache.cxf.jca.servant.EJBEndpointTest,0.006
org.apache.cxf.jca.servant.EJBServantConfigTest,0.004
org.apache.cxf.tracing.brave.BraveTraceTest,2.494
org.apache.cxf.tracing.brave.BraveTracerContextTest,0.009000000000000001
org.apache.cxf.tracing.opentracing.OpenTracingContextTest,0.032
org.apache.cxf.binding.coloc.ColocMessageObserverTest,0.424
org.apache.cxf.binding.coloc.ColocOutInterceptorTest,0.121
org.apache.cxf.binding.coloc.ColocUtilTest,0.028000000000000004
org.apache.cxf.binding.coloc.blueprint.ColocBPNamespaceHandlerTest,0.002
org.apache.cxf.binding.corba.CorbaBindingFactoryTest,1.755
org.apache.cxf.binding.corba.CorbaBindingTest,0.142
org.apache.cxf.binding.corba.CorbaConduitTest,0.552
org.apache.cxf.binding.corba.CorbaDestinationTest,0.002
org.apache.cxf.binding.corba.CorbaMessageTest,0.01
org.apache.cxf.binding.corba.CorbaServerConduitTest,0.133
org.apache.cxf.binding.corba.CorbaTypeMapTest,0.0
org.apache.cxf.binding.corba.runtime.CorbaDSIServantTest,0.039
org.apache.cxf.binding.corba.runtime.CorbaObjectReaderTest,0.513
org.apache.cxf.binding.corba.runtime.CorbaObjectWriterTest,0.029000000000000005
org.apache.cxf.binding.corba.runtime.CorbaStreamReaderTest,0.005
org.apache.cxf.binding.corba.runtime.CorbaStreamWriterTest,0.002
org.apache.cxf.binding.corba.runtime.CorbaStreamableTest,0.008
org.apache.cxf.binding.corba.types.CorbaAnyHandlerTest,0.002
org.apache.cxf.binding.corba.types.CorbaArrayHandlerTest,0.0
org.apache.cxf.binding.corba.types.CorbaEnumHandlerTest,0.002
org.apache.cxf.binding.corba.types.CorbaFixedHandlerTest,0.002
org.apache.cxf.binding.corba.types.CorbaHandlerUtilsTest,0.037000000000000005
org.apache.cxf.binding.corba.types.CorbaHandlerUtilsYokoNSTest,0.062
org.apache.cxf.binding.corba.types.CorbaObjectHandlerTest,0.003
org.apache.cxf.binding.corba.types.CorbaPrimitiveHandlerTest,0.021000000000000005
org.apache.cxf.binding.corba.types.CorbaSequenceHandlerTest,0.0
org.apache.cxf.binding.corba.types.CorbaStructHandlerTest,0.001
org.apache.cxf.binding.corba.utils.ContextUtilsTest,0.001
org.apache.cxf.binding.corba.utils.CorbaUtilsTest,0.022000000000000006
org.apache.cxf.binding.soap.MustUnderstandInterceptorTest,0.6970000000000001
org.apache.cxf.binding.soap.RPCInInterceptorTest,0.42100000000000004
org.apache.cxf.binding.soap.RPCOutInterceptorTest,0.10600000000000001
org.apache.cxf.binding.soap.ReadHeaderInterceptorTest,0.042
org.apache.cxf.binding.soap.ServiceModelUtilTest,0.01
org.apache.cxf.binding.soap.SoapActionInterceptorTest,0.002
org.apache.cxf.binding.soap.SoapBindingFactoryTest,0.071
org.apache.cxf.binding.soap.SoapBindingTest,0.0
org.apache.cxf.binding.soap.SoapOutInterceptorTest,0.019
org.apache.cxf.binding.soap.blueprint.SoapBindingBPHandlerTest,0.002
org.apache.cxf.binding.soap.interceptor.ReadHeadersInterceptorTest,0.001
org.apache.cxf.binding.soap.interceptor.SoapActionInInterceptorTest,0.231
org.apache.cxf.binding.soap.interceptor.SoapFaultSerializerTest,0.256
org.apache.cxf.binding.soap.interceptor.SoapPreProtocolOutInterceptorTest,0.002
org.apache.cxf.binding.soap.jms.interceptor.SoapFaultFactoryTest,0.024
org.apache.cxf.binding.soap.saaj.ParseBodyTest,0.14800000000000002
org.apache.cxf.binding.soap.saaj.SAAJInInterceptorTest,0.024
org.apache.cxf.binding.soap.saaj.SAAJOutInterceptorTest,0.028
org.apache.cxf.binding.xml.XMLBindingFactoryTest,0.092
org.apache.cxf.binding.xml.interceptor.XMLFaultInterceptorsTest,1.074
org.apache.cxf.binding.xml.interceptor.XMLFaultOutInterceptorTest,0.035
org.apache.cxf.binding.xml.interceptor.XMLMessageInInterceptorTest,0.105
org.apache.cxf.binding.xml.interceptor.XMLMessageOutInterceptorTest,0.043000000000000003
org.apache.cxf.aegis.client.ClientServiceConfigTest,1.485
org.apache.cxf.aegis.custom.CustomBeansTest,0.352
org.apache.cxf.aegis.custom.CustomMappingTest,0.085
org.apache.cxf.aegis.exception.ExceptionTest,0.244
org.apache.cxf.aegis.inheritance.ExceptionInheritanceTest,0.205
org.apache.cxf.aegis.inheritance.InheritancePOJOTest,0.11399999999999999
org.apache.cxf.aegis.inheritance.intf.InterfaceInheritanceTest,0.088
org.apache.cxf.aegis.integration.DOMMappingTest,0.095
org.apache.cxf.aegis.integration.ParameterMappingTest,0.53
org.apache.cxf.aegis.integration.SchemaValidationTest,0.461
org.apache.cxf.aegis.integration.WrappedTest,0.703
org.apache.cxf.aegis.namespaces.ExplicitPrefixTest,0.04
org.apache.cxf.aegis.namespaces.NamespaceConfusionTest,0.04
org.apache.cxf.aegis.override.OverrideTypeTest,0.009
org.apache.cxf.aegis.proxy.ProxyTest,0.026
org.apache.cxf.aegis.services.base64.BinaryDataTest,0.026
org.apache.cxf.aegis.standalone.SchemaAddinsTest,0.006
org.apache.cxf.aegis.standalone.StandaloneReadTest,0.025
org.apache.cxf.aegis.standalone.StandaloneWriteTest,0.04000000000000001
org.apache.cxf.aegis.type.BigDecimalStringTest,0.0
org.apache.cxf.aegis.type.TypeCreationOptionsSpringTest,0.929
org.apache.cxf.aegis.type.array.DuplicateArrayTest,0.054
org.apache.cxf.aegis.type.array.FlatArrayTest,0.30100000000000005
org.apache.cxf.aegis.type.basic.BadXMLTest,0.008
org.apache.cxf.aegis.type.basic.BeanTest,0.3780000000000001
org.apache.cxf.aegis.type.basic.ByteDataTest,0.041
org.apache.cxf.aegis.type.basic.DateTimezoneTest,0.065
org.apache.cxf.aegis.type.basic.DynamicProxyTest,0.055999999999999994
org.apache.cxf.aegis.type.basic.QualificationTest,0.065
org.apache.cxf.aegis.type.encoded.ArrayTypeInfoTest,0.02
org.apache.cxf.aegis.type.encoded.SoapArrayTypeTest,0.29700000000000004
org.apache.cxf.aegis.type.encoded.StructTypeTest,0.046
org.apache.cxf.aegis.type.java5.AnnotatedTypeTest,0.131
org.apache.cxf.aegis.type.java5.ClassTest,0.027
org.apache.cxf.aegis.type.java5.CollectionTest,0.29800000000000004
