ClassName,Duration
org.apache.hbase.archetypes.exemplars.client.TestHelloHBase,6.000000000000001
org.apache.hbase.archetypes.exemplars.shaded_client.TestHelloHBase,4.976
org.apache.hadoop.hbase.backup.TestBackupBoundaryTests,58.940999999999995
org.apache.hadoop.hbase.backup.TestBackupCommandLineTool,1.456
org.apache.hadoop.hbase.backup.TestBackupDelete,81.77
org.apache.hadoop.hbase.backup.TestBackupDeleteRestore,56.89
org.apache.hadoop.hbase.backup.TestBackupDeleteWithFailures,88.984
org.apache.hadoop.hbase.backup.TestBackupDescribe,46.355
org.apache.hadoop.hbase.backup.TestBackupHFileCleaner,5.005
org.apache.hadoop.hbase.backup.TestBackupManager,7.751
org.apache.hadoop.hbase.backup.TestBackupMerge,123.023
org.apache.hadoop.hbase.backup.TestBackupMultipleDeletes,134.769
org.apache.hadoop.hbase.backup.TestBackupRepair,74.936
org.apache.hadoop.hbase.backup.TestBackupShowHistory,59.106
org.apache.hadoop.hbase.backup.TestBackupSmallTests,27.942
org.apache.hadoop.hbase.backup.TestBackupStatusProgress,61.0
org.apache.hadoop.hbase.backup.TestBackupSystemTable,44.050999999999995
org.apache.hadoop.hbase.backup.TestBackupUtils,0.394
org.apache.hadoop.hbase.backup.TestFullBackup,53.647
org.apache.hadoop.hbase.backup.TestFullBackupSet,52.643
org.apache.hadoop.hbase.backup.TestFullBackupSetRestoreSet,72.225
org.apache.hadoop.hbase.backup.TestFullBackupWithFailures,98.025
org.apache.hadoop.hbase.backup.TestFullRestore,330.093
org.apache.hadoop.hbase.backup.TestIncrementalBackup,135.177
org.apache.hadoop.hbase.backup.TestIncrementalBackupDeleteTable,97.204
org.apache.hadoop.hbase.backup.TestIncrementalBackupMergeWithFailures,132.325
org.apache.hadoop.hbase.backup.TestIncrementalBackupWithBulkLoad,133.616
org.apache.hadoop.hbase.backup.TestIncrementalBackupWithFailures,117.055
org.apache.hadoop.hbase.backup.TestRemoteBackup,59.045
org.apache.hadoop.hbase.backup.TestRemoteRestore,58.665
org.apache.hadoop.hbase.backup.TestRepairAfterFailedDelete,55.583
org.apache.hadoop.hbase.backup.TestRestoreBoundaryTests,82.531
org.apache.hadoop.hbase.backup.master.TestBackupLogCleaner,93.42
org.apache.hadoop.hbase.TestHColumnDescriptor,0.35500000000000004
org.apache.hadoop.hbase.TestHTableDescriptor,0.5640000000000002
org.apache.hadoop.hbase.TestRegionLocations,0.17700000000000005
org.apache.hadoop.hbase.client.TestAsyncAdminRpcPriority,1.6489999999999998
org.apache.hadoop.hbase.client.TestAsyncMetaRegionLocatorFailFast,0.054
org.apache.hadoop.hbase.client.TestAsyncTableRpcPriority,9.754999999999995
org.apache.hadoop.hbase.client.TestAttributes,0.119
org.apache.hadoop.hbase.client.TestBufferedMutatorParams,0.044
org.apache.hadoop.hbase.client.TestClientExponentialBackoff,0.679
org.apache.hadoop.hbase.client.TestColumnFamilyDescriptorBuilder,0.40800000000000003
org.apache.hadoop.hbase.client.TestColumnFamilyDescriptorLowerCaseEnum,0.222
org.apache.hadoop.hbase.client.TestConnectionRegistryLeak,0.205
org.apache.hadoop.hbase.client.TestCoprocessorDescriptor,0.245
org.apache.hadoop.hbase.client.TestDeleteTimeStamp,0.044
org.apache.hadoop.hbase.client.TestGet,0.629
org.apache.hadoop.hbase.client.TestIncrement,0.067
org.apache.hadoop.hbase.client.TestInterfaceAlign,0.066
org.apache.hadoop.hbase.client.TestMetricsConnection,0.103
org.apache.hadoop.hbase.client.TestMutation,0.191
org.apache.hadoop.hbase.client.TestOperation,0.115
org.apache.hadoop.hbase.client.TestPutDotHas,0.077
org.apache.hadoop.hbase.client.TestRegionInfoDisplay,0.197
org.apache.hadoop.hbase.client.TestResultStatsUtil,0.046
org.apache.hadoop.hbase.client.TestRetriesExhaustedWithDetailsException,0.534
org.apache.hadoop.hbase.client.TestRowComparator,0.07
org.apache.hadoop.hbase.client.TestScan,0.30700000000000005
org.apache.hadoop.hbase.client.TestSimpleRequestController,0.4770000000000001
org.apache.hadoop.hbase.client.TestTableDescriptorBuilder,0.5090000000000001
org.apache.hadoop.hbase.client.TestTableDescriptorUtils,0.239
org.apache.hadoop.hbase.exceptions.TestClientExceptionsUtil,0.042
org.apache.hadoop.hbase.filter.TestComparators,0.059
org.apache.hadoop.hbase.filter.TestKeyOnlyFilter,0.062
org.apache.hadoop.hbase.filter.TestLongComparator,0.042
org.apache.hadoop.hbase.ipc.TestCellBlockBuilder,0.341
org.apache.hadoop.hbase.ipc.TestConnectionId,0.44300000000000006
org.apache.hadoop.hbase.ipc.TestFailedServersLog,0.69
org.apache.hadoop.hbase.ipc.TestHBaseRpcControllerImpl,0.043
org.apache.hadoop.hbase.ipc.TestIPCUtil,0.045
org.apache.hadoop.hbase.ipc.TestRpcClientDeprecatedNameMapping,0.472
org.apache.hadoop.hbase.quotas.TestQuotaFilter,0.025
org.apache.hadoop.hbase.quotas.TestQuotaGlobalsSettingsBypass,0.067
org.apache.hadoop.hbase.quotas.TestQuotaSettingsFactory,0.137
org.apache.hadoop.hbase.quotas.TestSpaceLimitSettings,0.258
org.apache.hadoop.hbase.quotas.TestThrottleSettings,0.08300000000000002
org.apache.hadoop.hbase.replication.TestReplicationPeerConfig,0.052
org.apache.hadoop.hbase.security.TestEncryptionUtil,0.44
org.apache.hadoop.hbase.security.TestHBaseSaslRpcClient,1.3009999999999997
org.apache.hadoop.hbase.security.TestSaslUtil,0.031
org.apache.hadoop.hbase.security.provider.TestDefaultProviderSelector,0.103
org.apache.hadoop.hbase.security.provider.TestSaslClientAuthenticationProviders,0.225
org.apache.hadoop.hbase.security.token.TestClientTokenUtil,0.139
org.apache.hadoop.hbase.shaded.protobuf.TestProtobufUtil,0.8610000000000002
org.apache.hadoop.hbase.util.TestReusablePoolMap,0.07100000000000001
org.apache.hadoop.hbase.util.TestRoundRobinPoolMap,0.057
org.apache.hadoop.hbase.util.TestThreadLocalPoolMap,0.088
org.apache.hadoop.hbase.zookeeper.TestZNodePaths,0.191
org.apache.hadoop.hbase.TestByteBufferKeyValue,0.07400000000000001
org.apache.hadoop.hbase.TestCellBuilder,0.09999999999999999
org.apache.hadoop.hbase.TestCellComparator,0.11699999999999999
org.apache.hadoop.hbase.TestCellUtil,0.712
org.apache.hadoop.hbase.TestChoreService,20.688999999999997
org.apache.hadoop.hbase.TestClassFinder,1.465
org.apache.hadoop.hbase.TestCompoundConfiguration,0.21700000000000005
org.apache.hadoop.hbase.TestHBaseClassTestRule,0.038
org.apache.hadoop.hbase.TestHBaseConfiguration,0.911
org.apache.hadoop.hbase.TestIndividualBytesFieldCell,0.135
org.apache.hadoop.hbase.TestKeyValue,0.22500000000000003
org.apache.hadoop.hbase.TestTableName,0.063
org.apache.hadoop.hbase.TestTagUtil,0.035
org.apache.hadoop.hbase.TestTimeout,0.12
org.apache.hadoop.hbase.codec.TestCellCodec,0.083
org.apache.hadoop.hbase.codec.TestCellCodecWithTags,0.065
org.apache.hadoop.hbase.codec.TestKeyValueCodec,0.075
org.apache.hadoop.hbase.codec.TestKeyValueCodecWithTags,0.058
org.apache.hadoop.hbase.io.TestByteBuffAllocator,0.279
org.apache.hadoop.hbase.io.TestByteBufferListOutputStream,0.104
org.apache.hadoop.hbase.io.TestMultiByteBuffInputStream,0.105
org.apache.hadoop.hbase.io.TestTagCompressionContext,0.14200000000000002
org.apache.hadoop.hbase.io.crypto.TestCipherProvider,0.21799999999999997
org.apache.hadoop.hbase.io.crypto.TestEncryption,0.581
org.apache.hadoop.hbase.io.crypto.TestKeyProvider,0.168
org.apache.hadoop.hbase.io.crypto.TestKeyStoreKeyProvider,0.257
org.apache.hadoop.hbase.io.crypto.aes.TestAES,0.292
org.apache.hadoop.hbase.io.crypto.aes.TestCommonsAES,0.306
org.apache.hadoop.hbase.io.encoding.TestEncodedDataBlock,0.669
org.apache.hadoop.hbase.io.hadoopbackport.TestThrottledInputStream,0.03
org.apache.hadoop.hbase.io.util.TestLRUDictionary,0.20600000000000002
org.apache.hadoop.hbase.net.TestAddress,0.045
org.apache.hadoop.hbase.nio.TestMultiByteBuff,0.21900000000000006
org.apache.hadoop.hbase.nio.TestSingleByteBuff,0.093
org.apache.hadoop.hbase.types.TestCopyOnWriteMaps,18.535000000000004
org.apache.hadoop.hbase.types.TestFixedLengthWrapper,0.07400000000000001
org.apache.hadoop.hbase.types.TestOrderedBlob,0.062
org.apache.hadoop.hbase.types.TestOrderedBlobVar,0.033
org.apache.hadoop.hbase.types.TestOrderedFloat32,0.061000000000000006
org.apache.hadoop.hbase.types.TestOrderedFloat64,0.068
org.apache.hadoop.hbase.types.TestOrderedInt16,0.063
org.apache.hadoop.hbase.types.TestOrderedInt32,0.063
org.apache.hadoop.hbase.types.TestOrderedInt64,0.062
org.apache.hadoop.hbase.types.TestOrderedInt8,0.082
org.apache.hadoop.hbase.types.TestOrderedNumeric,0.084
org.apache.hadoop.hbase.types.TestOrderedString,0.033
org.apache.hadoop.hbase.types.TestRawBytes,0.077
org.apache.hadoop.hbase.types.TestRawString,0.07700000000000001
org.apache.hadoop.hbase.types.TestStruct,0.044000000000000004
org.apache.hadoop.hbase.types.TestStructNullExtension,0.057999999999999996
org.apache.hadoop.hbase.types.TestTerminatedWrapper,0.092
org.apache.hadoop.hbase.types.TestUnion2,0.045
org.apache.hadoop.hbase.util.TestAvlUtil,5.287999999999999
org.apache.hadoop.hbase.util.TestByteBufferArray,0.801
org.apache.hadoop.hbase.util.TestByteBufferUtils,0.3720000000000002
