ClassName,Duration
org.apache.cxf.BusFactoryTest,0.072
org.apache.cxf.attachment.AttachmentDeserializerTest,0.48000000000000004
org.apache.cxf.attachment.AttachmentSerializerTest,0.12200000000000001
org.apache.cxf.attachment.AttachmentUtilTest,0.013000000000000005
org.apache.cxf.attachment.LazyDataSourceTest,0.0
org.apache.cxf.attachment.Rfc5987UtilTest,0.002
org.apache.cxf.bus.CXFBusImplTest,0.14700000000000002
org.apache.cxf.bus.extension.ExtensionManagerTest,0.0
org.apache.cxf.bus.extension.ExtensionTest,0.0
org.apache.cxf.bus.extension.TextExtensionFragmentParserTest,0.0
org.apache.cxf.bus.managers.EndpointResolverRegistryImplTest,0.188
org.apache.cxf.bus.managers.ServerRegistryImpTest,0.0
org.apache.cxf.bus.managers.ServiceContractResolverRegistryImplTest,0.003
org.apache.cxf.bus.osgi.OSGiBusListenerTest,0.059000000000000004
org.apache.cxf.bus.spring.BusApplicationContextTest,0.824
org.apache.cxf.bus.spring.BusApplicationListenerTest,0.038
org.apache.cxf.bus.spring.BusDefinitionParserTest,0.39599999999999996
org.apache.cxf.bus.spring.SpringBusFactoryTest,0.32699999999999996
org.apache.cxf.buslifecycle.CXFBusLifeCycleManagerTest,0.001
org.apache.cxf.common.annotation.AnnotationProcessorTest,0.013000000000000001
org.apache.cxf.common.classloader.ClassLoaderUtilsTest,0.0
org.apache.cxf.common.i18n.BundleUtilsTest,0.0
org.apache.cxf.common.i18n.MessageTest,0.029
org.apache.cxf.common.injection.ResourceInjectorTest,0.196
org.apache.cxf.common.jaxb.JAXBUtilsTest,0.213
org.apache.cxf.common.logging.LogUtilsTest,0.03900000000000001
org.apache.cxf.common.logging.RegexLoggingFilterTest,0.0
org.apache.cxf.common.security.SimpleGroupTest,0.0
org.apache.cxf.common.security.SimplePrincipalTest,0.001
org.apache.cxf.common.util.ASMHelperTest,0.002
org.apache.cxf.common.util.Base64UtilityTest,0.005
org.apache.cxf.common.util.CacheMapTest,0.0
org.apache.cxf.common.util.ClassHelperTest,0.158
org.apache.cxf.common.util.CollectionUtilsTest,0.0
org.apache.cxf.common.util.PackageUtilsTest,0.01
org.apache.cxf.common.util.PropertiesLoaderUtilsTest,0.003
org.apache.cxf.common.util.PropertyUtilsTest,0.0
org.apache.cxf.common.util.ProxyClassLoaderCacheTest,0.018
org.apache.cxf.common.util.StringUtilsTest,0.004
org.apache.cxf.common.util.URIParserUtilTest,0.005
org.apache.cxf.common.util.UrlUtilsTest,0.002
org.apache.cxf.common.util.XmlSchemaPrimitiveUtilsTest,0.001
org.apache.cxf.common.xmlschema.ImportRepairTest,0.164
org.apache.cxf.configuration.jsse.SSLUtilsTest,0.29200000000000004
org.apache.cxf.configuration.spring.ConfigurerImplTest,0.268
org.apache.cxf.continuations.SuspendedInvocationExceptionTest,0.0
org.apache.cxf.databinding.AbstractDataBindingTest,0.0
org.apache.cxf.databinding.source.XMLStreamDataReaderTest,0.057
org.apache.cxf.endpoint.ClientCallbackTest,0.6339999999999999
org.apache.cxf.endpoint.EndpointImplTest,0.011
org.apache.cxf.feature.transform.XSLTInterceptorsTest,0.495
org.apache.cxf.helpers.FileUtilsTest,0.07100000000000001
org.apache.cxf.helpers.HttpHeaderHelperTest,0.004
org.apache.cxf.helpers.IOUtilsTest,0.0
org.apache.cxf.helpers.NameSpaceTest,0.0
org.apache.cxf.helpers.ServiceUtilsTest,0.019999999999999997
org.apache.cxf.interceptor.LoggingInInterceptorTest,0.021
org.apache.cxf.interceptor.LoggingOutInterceptorTest,0.066
org.apache.cxf.interceptor.OutgoingChainInterceptorTest,0.085
org.apache.cxf.interceptor.ServiceInvokerInterceptorTest,0.002
org.apache.cxf.interceptor.security.DefaultSecurityContextTest,0.016
org.apache.cxf.interceptor.security.JAASLoginInterceptorTest,0.064
org.apache.cxf.interceptor.security.NamePasswordCallbackHandlerTest,0.0
org.apache.cxf.interceptor.security.OperationInfoAuthorizingInterceptorTest,0.012000000000000004
org.apache.cxf.interceptor.security.RolePrefixSecurityContextImplTest,0.0
org.apache.cxf.interceptor.security.SecureAnnotationsInterceptorTest,0.007
org.apache.cxf.interceptor.security.SimpleAuthorizingInterceptorTest,0.01
org.apache.cxf.internal.CXFAPINamespaceHandlerTest,0.0
org.apache.cxf.io.CacheAndWriteOutputStreamTest,0.19500000000000003
org.apache.cxf.io.CachedOutputStreamTest,0.26
org.apache.cxf.io.CachedWriterTest,0.263
org.apache.cxf.message.MessageUtilsTest,0.0
org.apache.cxf.phase.PhaseInterceptorChainTest,0.037000000000000005
org.apache.cxf.resource.ClassLoaderResolverTest,0.0
org.apache.cxf.resource.DefaultResourceManagerTest,0.0
org.apache.cxf.resource.URIResolverTest,0.033999999999999996
org.apache.cxf.service.invoker.PooledFactoryTest,0.001
org.apache.cxf.service.model.BindingFaultInfoTest,0.0
org.apache.cxf.service.model.BindingMessageInfoTest,0.0
org.apache.cxf.service.model.BindingOperationInfoTest,0.0
org.apache.cxf.service.model.FaultInfoTest,0.0
org.apache.cxf.service.model.InterfaceInfoTest,0.004
org.apache.cxf.service.model.MessageInfoTest,0.0
org.apache.cxf.service.model.MessagePartInfoTest,0.0
org.apache.cxf.service.model.OperationInfoTest,0.0
org.apache.cxf.staxutils.DepthRestrictingStreamReaderTest,0.011
org.apache.cxf.staxutils.DepthXMLStreamReaderTest,0.0
org.apache.cxf.staxutils.FragmentStreamReaderTest,0.0
org.apache.cxf.staxutils.PartialXMLStreamReaderTest,0.0
org.apache.cxf.staxutils.PropertiesExpandingStreamReaderTest,0.0
org.apache.cxf.staxutils.StaxStreamFilterTest,0.005
org.apache.cxf.staxutils.StaxUtilsTest,1.0
org.apache.cxf.staxutils.W3CDOMStreamReaderTest,0.062
org.apache.cxf.staxutils.transform.DelegatingNamespaceContextTest,0.001
org.apache.cxf.staxutils.transform.InTransformReaderTest,0.06900000000000003
org.apache.cxf.staxutils.transform.OutTransformWriterTest,0.13200000000000003
org.apache.cxf.staxutils.validation.Stax2ValidationUtilsTest,0.35700000000000004
org.apache.cxf.transport.ChainInitiationObserverTest,0.002
org.apache.cxf.transport.HttpUriMapperTest,0.001
org.apache.cxf.transport.common.gzip.GZIPAcceptEncodingTest,0.013000000000000001
org.apache.cxf.version.VersionTest,0.002
org.apache.cxf.workqueue.AutomaticWorkQueueTest,8.342
org.apache.cxf.ws.addressing.ContextUtilsTest,0.007
org.apache.cxf.cdi.CdiResourceProviderTest,1.2209999999999999
org.apache.cxf.cdi.JAXRSCdiResourceExtensionTest,0.235
org.apache.cxf.jca.core.classloader.FireWallClassLoaderTest,0.03
org.apache.cxf.jca.core.classloader.PlugInClassLoaderTest,0.11700000000000003
org.apache.cxf.jca.core.logging.LoggerHelperTest,0.052
org.apache.cxf.jca.core.resourceadapter.HandlerTest,0.012
org.apache.cxf.jca.core.resourceadapter.ManagedConnectionFactoryImplTest,0.025000000000000005
org.apache.cxf.jca.core.resourceadapter.ManagedConnectionImplTest,0.045000000000000005
org.apache.cxf.jca.core.resourceadapter.ResourceAdapterInternalExceptionTest,0.004
org.apache.cxf.jca.core.resourceadapter.ResourceBeanTest,0.001
org.apache.cxf.jca.core.resourceadapter.UriHandlerInitTest,0.0
org.apache.cxf.jca.cxf.AssociatedManagedConnectionFactoryImplTest,0.015000000000000003
org.apache.cxf.jca.cxf.CXFConnectionRequestInfoTest,0.001
org.apache.cxf.jca.cxf.ConnectionFactoryImplTest,0.184
org.apache.cxf.jca.cxf.JCABusFactoryTest,0.24500000000000002
org.apache.cxf.jca.cxf.ManagedConnectionFactoryImplTest,1.2939999999999994
org.apache.cxf.jca.cxf.ManagedConnectionImplTest,0.5650000000000001
org.apache.cxf.jca.cxf.ResourceAdapterImplTest,0.04
org.apache.cxf.jca.cxf.handlers.InvocationHandlerFactoryTest,0.027000000000000003
org.apache.cxf.jca.cxf.handlers.InvokingInvocationHandlerTest,0.005
org.apache.cxf.jca.cxf.handlers.ObjectMethodInvocationHandlerTest,0.009000000000000001
org.apache.cxf.jca.cxf.handlers.ProxyInvocationHandlerTest,0.004
org.apache.cxf.jca.jarloader.JarLoaderTest,0.009000000000000001
org.apache.cxf.jca.outbound.ManagedConnectionImplTest,0.06
org.apache.cxf.jca.servant.EJBEndpointTest,0.005
org.apache.cxf.jca.servant.EJBServantConfigTest,0.004
org.apache.cxf.tracing.brave.BraveTraceTest,2.316
org.apache.cxf.tracing.brave.BraveTracerContextTest,0.007
org.apache.cxf.tracing.opentracing.OpenTracingContextTest,0.029
org.apache.cxf.binding.coloc.ColocMessageObserverTest,0.383
org.apache.cxf.binding.coloc.ColocOutInterceptorTest,0.094
org.apache.cxf.binding.coloc.ColocUtilTest,0.04
org.apache.cxf.binding.coloc.blueprint.ColocBPNamespaceHandlerTest,0.002
org.apache.cxf.binding.corba.CorbaBindingFactoryTest,1.7339999999999998
org.apache.cxf.binding.corba.CorbaBindingTest,0.14
org.apache.cxf.binding.corba.CorbaConduitTest,0.4840000000000001
org.apache.cxf.binding.corba.CorbaDestinationTest,0.001
org.apache.cxf.binding.corba.CorbaMessageTest,0.009
org.apache.cxf.binding.corba.CorbaServerConduitTest,0.13
org.apache.cxf.binding.corba.CorbaTypeMapTest,0.0
org.apache.cxf.binding.corba.runtime.CorbaDSIServantTest,0.031
org.apache.cxf.binding.corba.runtime.CorbaObjectReaderTest,1.3459999999999999
org.apache.cxf.binding.corba.runtime.CorbaObjectWriterTest,0.03600000000000001
