ClassName,Duration,Build_id.,Build_Date,Job_id,Job_Status
io.cucumber.plugin.event.NodeTest,0.14,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.gherkin.messages.FeatureParserTest,0.297,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.docstring.DocStringTest,0.076,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.docstring.DocStringTypeRegistryTest,0.01,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.docstring.DocStringTypeRegistryDocStringConverterTest,0.277,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.JsonParallelRuntimeTest,0.973,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.RerunFormatterTest,0.715,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.TeamCityPluginTest,0.12,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.JsonFormatterTest,0.458,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.UrlOutputStreamTest,0.923,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.PluginsTest,0.194,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.TestNGFormatterTest,0.67,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.PluginFactoryTest,0.33,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.JUnitFormatterTest,0.753,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.UnusedStepsSummaryPrinterTest,0.014,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.PrettyFormatterTest,0.09,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.DefaultSummaryPrinterTest,0.008,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.HtmlFormatterTest,0.267,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.TimelineFormatterTest,0.166,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.CanonicalEventOrderTest,0.082,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.MessageFormatterTest,0.002,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.StatsTest,0.004,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.plugin.UsageFormatterTest,0.004,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.resource.ResourceScannerTest,0.056,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.resource.ClasspathSupportTest,0.009,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.resource.JarUriFileSystemServiceTest,0.005,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.resource.ClasspathScannerTest,0.964,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.DuplicateStepDefinitionExceptionTest,0.014,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.TestCaseStateTest,0.036,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.CoreStepDefinitionTest,0.037,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.HookTest,0.127,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.RunnerTest,0.242,697711435,2020-06-12T17:41:35Z,697711437,passed
io.cucumber.core.runner.CachingGlueTest,0.049,697711435,2020-06-12T17:41:35Z,697711437,passed
