ClassName,Duration,Build_id.,Build_Date,Job_id,Job_Status
io.cucumber.plugin.event.NodeTest,0.121,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.gherkin.messages.FeatureParserTest,0.318,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.docstring.DocStringTest,0.059,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.docstring.DocStringTypeRegistryTest,0.012,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.docstring.DocStringTypeRegistryDocStringConverterTest,0.282,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.JsonParallelRuntimeTest,1.027,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.RerunFormatterTest,0.722,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.TeamCityPluginTest,0.129,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.JsonFormatterTest,0.363,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.UrlOutputStreamTest,1.044,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.PluginsTest,0.211,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.TestNGFormatterTest,0.552,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.PluginFactoryTest,0.486,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.JUnitFormatterTest,0.752,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.UnusedStepsSummaryPrinterTest,0.017,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.PrettyFormatterTest,0.084,697217663,2020-06-11T13:21:12Z,697217665,passed
io.cucumber.core.plugin.DefaultSummaryPrinterTest,0.001,697217663,2020-06-11T13:21:12Z,697217665,passed
