ClassName,Duration,Build_id.,Build_Date,Job_id,Job_Status
io.cucumber.plugin.event.NodeTest,0.122,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.gherkin.messages.FeatureParserTest,0.37,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.docstring.DocStringTest,0.074,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.docstring.DocStringTypeRegistryTest,0.023,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.docstring.DocStringTypeRegistryDocStringConverterTest,0.297,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.JsonParallelRuntimeTest,0.996,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.RerunFormatterTest,0.633,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.TeamCityPluginTest,0.115,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.JsonFormatterTest,0.426,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.UrlOutputStreamTest,1.025,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.PluginsTest,0.222,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.TestNGFormatterTest,0.673,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.PluginFactoryTest,0.593,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.JUnitFormatterTest,0.963,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.UnusedStepsSummaryPrinterTest,0.027,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.PrettyFormatterTest,0.131,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.DefaultSummaryPrinterTest,0.013,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.HtmlFormatterTest,0.19,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.TimelineFormatterTest,0.207,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.CanonicalEventOrderTest,0.059,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.MessageFormatterTest,0.005,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.StatsTest,0.028,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.plugin.UsageFormatterTest,0.044,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.resource.ResourceScannerTest,0.065,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.resource.ClasspathSupportTest,0.02,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.resource.JarUriFileSystemServiceTest,0.008,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.resource.ClasspathScannerTest,1.018,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.DuplicateStepDefinitionExceptionTest,0.039,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.TestCaseStateTest,0.066,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.CoreStepDefinitionTest,0.04,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.HookTest,0.104,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.RunnerTest,0.279,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.CachingGlueTest,0.046,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.HookTestStepTest,0.056,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.AmbiguousStepDefinitionsExceptionTest,0.033,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.TestCaseStateResultTest,0.064,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.CamelCaseConverterTest,0.071,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.EventBusTest,0.039,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.HookOrderTest,0.243,697708734,2020-06-12T17:18:15Z,697708736,passed
io.cucumber.core.runner.AmbiguousStepDefinitionMatchTest,0.059,697708734,2020-06-12T17:18:15Z,697708736,passed
