ClassName,Duration
org.apache.hive.hcatalog.api.TestHCatClientNotification,64.27699999999999
org.apache.hive.hcatalog.hbase.TestPigHBaseStorageHandler,19.657
org.apache.hive.hcatalog.listener.TestDbNotificationListener,221.95600000000002
org.apache.hive.hcatalog.mapreduce.TestHCatHiveCompatibility,17.095
org.apache.hive.hcatalog.mapreduce.TestHCatHiveThriftCompatibility,14.457
org.apache.hive.hcatalog.mapreduce.TestSequenceFileReadWrite,17.343999999999998
org.apache.hadoop.hive.cli.TestBlobstoreCliDriver,430.46500000000015
org.apache.hadoop.hive.cli.TestBlobstoreNegativeCliDriver,3.492
org.apache.hive.minikdc.RemoteHiveMetaStoreDualAuthTest,42.828
org.apache.hive.minikdc.TestHiveAuthFactory,9.599
org.apache.hive.minikdc.TestHs2HooksWithMiniKdc,2.617
org.apache.hive.minikdc.TestJdbcNonKrbSASLWithMiniKdc,1.0430000000000001
org.apache.hive.minikdc.TestJdbcWithDBTokenStore,1.572
org.apache.hive.minikdc.TestJdbcWithDBTokenStoreNoDoAs,3.562
org.apache.hive.minikdc.TestJdbcWithMiniKdc,0.9280000000000002
org.apache.hive.minikdc.TestJdbcWithMiniKdcCookie,21.541
org.apache.hive.minikdc.TestJdbcWithMiniKdcSQLAuthAll,4.261
org.apache.hive.minikdc.TestJdbcWithMiniKdcSQLAuthBinary,4.298
org.apache.hive.minikdc.TestJdbcWithMiniKdcSQLAuthHttp,4.773
org.apache.hive.minikdc.TestMiniHiveKdc,2.947
org.apache.hive.minikdc.TestRemoteHiveMetaStoreDualAuthCustom,52.95000000000001
org.apache.hive.minikdc.TestRemoteHiveMetaStoreDualAuthKerb,45.76999999999999
org.apache.hive.minikdc.TestRemoteHiveMetaStoreKerberos,42.702000000000005
org.apache.hive.minikdc.TestSSLWithMiniKdc,8.745
org.apache.hadoop.hive.common.TestFileUtils,2.605
org.apache.hadoop.hive.metastore.security.TestHadoopAuthBridge23,56.293
org.apache.hadoop.hive.ql.security.TestPasswordWithCredentialProvider,2.253
org.apache.hadoop.hive.ql.security.TestStorageBasedMetastoreAuthorizationProviderWithACL,20.439
org.apache.hadoop.hive.cli.TestAccumuloCliDriver,88.918
org.apache.hive.TestDummy,0.001
org.apache.hadoop.hive.cli.TestBeeLineDriver,314.34700000000015
org.apache.hadoop.hive.cli.TestCliDriver,1972.4710000000002
org.apache.hadoop.hive.cli.TestCompareCliDriver,17.675
org.apache.hadoop.hive.cli.TestContribCliDriver,100.193
org.apache.hadoop.hive.cli.TestContribNegativeCliDriver,10.659
org.apache.hadoop.hive.cli.TestEncryptedHDFSCliDriver,1621.4020000000003
org.apache.hadoop.hive.cli.TestErasureCodingHDFSCliDriver,241.368
org.apache.hadoop.hive.cli.TestHBaseCliDriver,552.7049999999999
org.apache.hadoop.hive.cli.TestHBaseNegativeCliDriver,15.45
org.apache.hadoop.hive.cli.TestMiniDruidCliDriver,844.6499999999999
org.apache.hadoop.hive.cli.TestMiniDruidKafkaCliDriver,331.677
org.apache.hadoop.hive.cli.TestMiniHiveKafkaCliDriver,34.559
org.apache.hadoop.hive.cli.TestMiniLlapCliDriver,1087.244
org.apache.hadoop.hive.cli.TestMiniLlapLocalCliDriver,11094.904000000008
org.apache.hadoop.hive.cli.TestMiniTezCliDriver,367.32800000000003
org.apache.hadoop.hive.cli.TestNegativeCliDriver,1015.2589999999992
org.apache.hadoop.hive.cli.TestNegativeMinimrCliDriver,270.59499999999997
org.apache.hadoop.hive.cli.TestTezPerfCliDriver,175.796
org.apache.hadoop.hive.cli.TestTezPerfConstraintsCliDriver,317.8200000000001
org.apache.hadoop.hive.cli.control.TestDanglingQOuts,0.013
org.apache.hadoop.hive.cli.control.TestSplitSupport,0.004
org.apache.hadoop.hive.ql.TestQOutProcessor,0.005
org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters,2.685
org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner,2.7789999999999995
org.apache.hadoop.hive.accumulo.TestAccumuloHiveRow,1.94
org.apache.hadoop.hive.accumulo.TestAccumuloIndexLexicoder,0.015000000000000003
org.apache.hadoop.hive.accumulo.TestAccumuloIndexParameters,1.9689999999999999
org.apache.hadoop.hive.accumulo.TestAccumuloStorageHandler,10.331000000000003
org.apache.hadoop.hive.accumulo.TestHiveAccumuloHelper,3.246
org.apache.hadoop.hive.accumulo.TestLazyAccumuloMap,3.455
org.apache.hadoop.hive.accumulo.TestLazyAccumuloRow,2.039
org.apache.hadoop.hive.accumulo.columns.TestColumnEncoding,0.030000000000000002
org.apache.hadoop.hive.accumulo.columns.TestColumnMapper,1.8889999999999996
org.apache.hadoop.hive.accumulo.columns.TestColumnMappingFactory,1.6979999999999995
org.apache.hadoop.hive.accumulo.columns.TestHiveAccumuloColumnMapping,1.522
org.apache.hadoop.hive.accumulo.columns.TestHiveRowIdColumnMapping,1.741
org.apache.hadoop.hive.accumulo.mr.TestHiveAccumuloTableInputFormat,3.237999999999999
org.apache.hadoop.hive.accumulo.mr.TestHiveAccumuloTableOutputFormat,5.176
org.apache.hadoop.hive.accumulo.mr.TestHiveAccumuloTypes,3.171
org.apache.hadoop.hive.accumulo.predicate.TestAccumuloPredicateHandler,4.659999999999997
org.apache.hadoop.hive.accumulo.predicate.TestAccumuloRangeGenerator,6.298
org.apache.hadoop.hive.accumulo.predicate.TestPrimitiveComparisonFilter,1.367
org.apache.hadoop.hive.accumulo.predicate.compare.TestDoubleCompare,0.016
org.apache.hadoop.hive.accumulo.predicate.compare.TestIntCompare,0.012
org.apache.hadoop.hive.accumulo.predicate.compare.TestLongComparison,0.007
org.apache.hadoop.hive.accumulo.predicate.compare.TestStringCompare,0.024
org.apache.hadoop.hive.accumulo.serde.TestAccumuloRowSerializer,5.2700000000000005
org.apache.hadoop.hive.accumulo.serde.TestAccumuloSerDe,4.9700000000000015
org.apache.hadoop.hive.accumulo.serde.TestAccumuloSerDeParameters,4.218
org.apache.hadoop.hive.accumulo.serde.TestDefaultAccumuloRowIdFactory,3.879
org.apache.hive.beeline.TestBeeLineExceptionHandling,0.206
org.apache.hive.beeline.TestBeeLineHistory,0.12000000000000001
org.apache.hive.beeline.TestBeeLineOpts,1.071
org.apache.hive.beeline.TestBeelineArgParsing,0.3750000000000001
org.apache.hive.beeline.TestBufferedRows,1.405
org.apache.hive.beeline.TestClientCommandHookFactory,2.2479999999999998
org.apache.hive.beeline.TestCommands,15.47
org.apache.hive.beeline.TestIncrementalRows,1.4159999999999997
org.apache.hive.beeline.TestShutdownHook,0.103
org.apache.hive.beeline.TestTableOutputFormat,1.098
org.apache.hive.beeline.cli.TestHiveCli,29.970000000000006
org.apache.hive.beeline.hs2connection.TestBeelineSiteParser,1.285
org.apache.hive.beeline.hs2connection.TestUserHS2ConnectionFileParser,1.2569999999999992
org.apache.hive.beeline.schematool.TestHiveSchemaTool,3.826
org.apache.hadoop.hive.cli.TestCliDriverMethods,25.784
org.apache.hadoop.hive.cli.TestCliSessionState,7.829
org.apache.hadoop.hive.cli.TestOptionsProcessor,6.151
org.apache.hadoop.hive.cli.TestRCFileCat,6.426
org.apache.hadoop.hive.common.TestBlobStorageUtils,1.477
org.apache.hadoop.hive.common.TestFileUtils,2.542
org.apache.hadoop.hive.common.TestLogUtils,0.954
org.apache.hadoop.hive.common.TestTezJsonParser,0.926
org.apache.hadoop.hive.common.format.datetime.TestHiveSqlDateTimeFormatter,0.14500000000000002
org.apache.hadoop.hive.common.jsonexplain.TestOp,1.775
org.apache.hadoop.hive.common.jsonexplain.TestStage,2.140999999999999
org.apache.hadoop.hive.common.jsonexplain.TestVertex,2.066
org.apache.hadoop.hive.common.jsonexplain.tez.TestTezJsonParser,1.715
org.apache.hadoop.hive.common.metrics.TestLegacyMetrics,4.483
org.apache.hadoop.hive.common.metrics.metrics2.TestCodahaleMetrics,25.405
org.apache.hadoop.hive.common.metrics.metrics2.TestCodahaleReportersConf,6.524
org.apache.hadoop.hive.common.metrics.metrics2.TestMetricVariableRatioGauge,5.747
org.apache.hadoop.hive.common.type.TestDecimal128,2.2879999999999994
org.apache.hadoop.hive.common.type.TestHiveBaseChar,0.006
org.apache.hadoop.hive.common.type.TestHiveChar,2.2
org.apache.hadoop.hive.common.type.TestHiveDecimalOrcSerializationUtils,0.331
org.apache.hadoop.hive.common.type.TestHiveIntervalDayTime,4.147
org.apache.hadoop.hive.common.type.TestHiveIntervalYearMonth,1.586
org.apache.hadoop.hive.common.type.TestHiveVarchar,2.1399999999999997
org.apache.hadoop.hive.common.type.TestSignedInt128,0.029000000000000005
org.apache.hadoop.hive.common.type.TestSqlMathUtil,0.007
org.apache.hadoop.hive.common.type.TestTimestampTZ,1.1119999999999997
org.apache.hadoop.hive.common.type.TestUnsignedInt128,0.015000000000000003
org.apache.hadoop.hive.conf.TestHiveAsyncLogging,3.551
org.apache.hadoop.hive.conf.TestHiveConf,4.389
org.apache.hadoop.hive.conf.TestHiveConfRestrictList,4.814
org.apache.hadoop.hive.conf.TestHiveConfUtil,0.057999999999999996
org.apache.hadoop.hive.conf.TestHiveLogging,5.262
org.apache.hadoop.hive.conf.TestSystemVariables,3.912
org.apache.hadoop.hive.conf.TestVariableSubstitution,3.54
org.apache.hive.common.util.TestACLConfigurationParser,1.057
org.apache.hive.common.util.TestDateParser,0.009999999999999998
org.apache.hive.common.util.TestFixedSizedObjectPool,0.28300000000000003
org.apache.hive.common.util.TestHiveStringUtils,0.033
org.apache.hive.common.util.TestRetryUtilities,0.9620000000000001
org.apache.hive.common.util.TestShutdownHookManager,1.046
org.apache.hive.common.util.TestTimestampParser,0.973
org.apache.hadoop.hive.contrib.mr.TestGenericMR,0.008
org.apache.hadoop.hive.contrib.serde2.TestRegexSerDe,1.49
org.apache.hadoop.hive.contrib.udaf.example.TestUDAFExampleMaxMinNUtil,0.018
org.apache.hadoop.hive.druid.TestDruidStorageHandler,19.113999999999997
org.apache.hadoop.hive.druid.TestHiveDruidQueryBasedInputFormat,5.923
org.apache.hadoop.hive.druid.io.TestHiveDruidSplit,2.606
org.apache.hadoop.hive.druid.serde.TestDruidSerDe,4.855
org.apache.hadoop.hive.ql.io.TestDruidRecordWriter,0.273
org.apache.hadoop.hive.hbase.TestHBaseSerDe,9.632
org.apache.hadoop.hive.hbase.TestHiveHBaseTableOutputFormat,4.021
org.apache.hadoop.hive.hbase.TestLazyHBaseCellMap,0.408
org.apache.hadoop.hive.hbase.TestLazyHBaseObject,2.2359999999999998
org.apache.hadoop.hive.hbase.TestPutResultWritable,4.185
org.apache.hive.hcatalog.cli.SemanticAnalysis.TestHCatAuthUtil,10.115
org.apache.hive.hcatalog.cli.TestPermsGrp,21.726
org.apache.hive.hcatalog.cli.TestSemanticAnalysis,18.589
org.apache.hive.hcatalog.cli.TestUseDatabase,13.136
org.apache.hive.hcatalog.common.TestHCatUtil,1.823
org.apache.hive.hcatalog.common.TestHiveClientCache,8.758
org.apache.hive.hcatalog.data.TestDefaultHCatRecord,1.0729999999999997
org.apache.hive.hcatalog.data.TestHCatRecordSerDe,0.412
org.apache.hive.hcatalog.data.TestJsonSerDe,0.639
org.apache.hive.hcatalog.data.TestLazyHCatRecord,1.0559999999999996
org.apache.hive.hcatalog.data.TestReaderWriter,11.667
org.apache.hive.hcatalog.data.schema.TestHCatSchema,0.997
org.apache.hive.hcatalog.data.schema.TestHCatSchemaUtils,0.07300000000000001
org.apache.hive.hcatalog.mapreduce.TestHCatDynamicPartitioned,139.108
org.apache.hive.hcatalog.mapreduce.TestHCatExternalDynamicPartitioned,212.17
org.apache.hive.hcatalog.mapreduce.TestHCatExternalNonPartitioned,33.632
org.apache.hive.hcatalog.mapreduce.TestHCatExternalPartitioned,132.282
org.apache.hive.hcatalog.mapreduce.TestHCatInputFormat,14.751999999999999
org.apache.hive.hcatalog.mapreduce.TestHCatInputFormatMethods,10.857
org.apache.hive.hcatalog.mapreduce.TestHCatMultiOutputFormat,5.506
org.apache.hive.hcatalog.mapreduce.TestHCatMutableDynamicPartitioned,138.952
org.apache.hive.hcatalog.mapreduce.TestHCatMutableNonPartitioned,39.899
org.apache.hive.hcatalog.mapreduce.TestHCatMutablePartitioned,144.224
org.apache.hive.hcatalog.mapreduce.TestHCatNonPartitioned,33.074
org.apache.hive.hcatalog.mapreduce.TestHCatOutputFormat,9.825000000000001
org.apache.hive.hcatalog.mapreduce.TestHCatPartitionPublish,38.007
org.apache.hive.hcatalog.mapreduce.TestHCatPartitioned,131.531
org.apache.hive.hcatalog.mapreduce.TestInputJobInfo,7.09
org.apache.hive.hcatalog.mapreduce.TestMultiOutputFormat,2.947
org.apache.hive.hcatalog.mapreduce.TestPassProperties,14.933
org.apache.hive.hcatalog.rcfile.TestRCFileMapReduceInputFormat,0.279
org.apache.hive.hcatalog.pig.TestAvroHCatLoader,71.681
org.apache.hive.hcatalog.pig.TestAvroHCatStorer,65.78699999999999
org.apache.hive.hcatalog.pig.TestE2EScenarios,17.63
org.apache.hive.hcatalog.pig.TestHCatLoaderComplexSchema,110.78300000000003
org.apache.hive.hcatalog.pig.TestHCatLoaderEncryption,72.02000000000001
org.apache.hive.hcatalog.pig.TestHCatLoaderStorer,20.943
org.apache.hive.hcatalog.pig.TestHCatStorer,73.817
org.apache.hive.hcatalog.pig.TestHCatStorerMulti,46.177
org.apache.hive.hcatalog.pig.TestHCatStorerWrapper,16.273
org.apache.hive.hcatalog.pig.TestOrcHCatLoader,71.8
org.apache.hive.hcatalog.pig.TestOrcHCatStorer,81.91899999999997
org.apache.hive.hcatalog.pig.TestParquetHCatLoader,73.20700000000001
org.apache.hive.hcatalog.pig.TestParquetHCatStorer,84.54200000000002
org.apache.hive.hcatalog.pig.TestPigHCatUtil,1.402
org.apache.hive.hcatalog.pig.TestRCFileHCatLoader,71.21600000000001
org.apache.hive.hcatalog.pig.TestRCFileHCatStorer,82.10699999999997
org.apache.hive.hcatalog.pig.TestSequenceFileHCatLoader,71.3
org.apache.hive.hcatalog.pig.TestSequenceFileHCatStorer,81.942
org.apache.hive.hcatalog.pig.TestTextFileHCatLoader,70.845
org.apache.hive.hcatalog.pig.TestTextFileHCatStorer,82.54900000000002
org.apache.hive.hcatalog.pig.TestUtil,0.001
org.apache.hive.hcatalog.streaming.TestDelimitedInputWriter,1.904
org.apache.hive.hcatalog.streaming.TestStreaming,514.0690000000001
org.apache.hive.hcatalog.streaming.mutate.TestMutations,12.365
org.apache.hive.hcatalog.streaming.mutate.client.TestAcidTableSerializer,3.094
org.apache.hive.hcatalog.streaming.mutate.client.TestMutatorClient,10.241999999999997
org.apache.hive.hcatalog.streaming.mutate.client.TestTransaction,7.3
org.apache.hive.hcatalog.streaming.mutate.client.lock.TestHeartbeatTimerTask,6.261
org.apache.hive.hcatalog.streaming.mutate.client.lock.TestLock,3.417999999999999
org.apache.hive.hcatalog.streaming.mutate.worker.TestBucketIdResolverImpl,0.046
org.apache.hive.hcatalog.streaming.mutate.worker.TestGroupingValidator,0.02
org.apache.hive.hcatalog.streaming.mutate.worker.TestMetaStorePartitionHelper,5.959
org.apache.hive.hcatalog.streaming.mutate.worker.TestMutatorCoordinator,2.080999999999999
org.apache.hive.hcatalog.streaming.mutate.worker.TestMutatorImpl,1.5759999999999996
org.apache.hive.hcatalog.streaming.mutate.worker.TestRecordInspectorImpl,0.04
org.apache.hive.hcatalog.streaming.mutate.worker.TestSequenceValidator,0.03
org.apache.hive.hcatalog.streaming.mutate.worker.TestWarehousePartitionHelper,0.041999999999999996
org.apache.hive.hcatalog.api.TestHCatClient,428.398
org.apache.hive.hcatalog.api.repl.TestReplicationTask,16.982
org.apache.hive.hcatalog.api.repl.commands.TestCommands,86.51700000000001
org.apache.hive.hcatalog.api.repl.commands.TestNoopCommand,2.598
org.apache.hive.hcatalog.api.repl.exim.TestEximReplicationTasks,0.32700000000000007
org.apache.hive.hcatalog.templeton.TestConcurrentJobRequests,14.601
org.apache.hive.hcatalog.templeton.TestConcurrentJobRequestsThreads,27.316000000000003
org.apache.hive.hcatalog.templeton.TestConcurrentJobRequestsThreadsAndTimeout,40.398
org.apache.hive.hcatalog.templeton.TestDesc,0.947
org.apache.hive.hcatalog.templeton.TestServer,9.84
org.apache.hive.hcatalog.templeton.TestWebHCatE2e,0.8040000000000002
org.apache.hive.hcatalog.templeton.tool.TestJobIDParser,5.65
org.apache.hive.hcatalog.templeton.tool.TestTempletonUtils,6.023
org.apache.hive.hcatalog.templeton.tool.TestTrivialExecService,3.325
org.apache.hive.hplsql.TestHplsqlLocal,8.825999999999999
org.apache.hive.hplsql.TestHplsqlOffline,4.548000000000001
org.apache.hive.hplsql.TestHplsqlUdf,0.823
org.apache.hadoop.hive.hooks.TestHs2Hooks,6.616999999999999
org.apache.hadoop.hive.io.TestHadoopFileStatus,1.372
org.apache.hadoop.hive.llap.ext.TestLlapInputSplit,0.952
org.apache.hadoop.hive.metastore.TestAcidTableSetup,9.393
org.apache.hadoop.hive.metastore.TestAuthzApiEmbedAuthorizerInEmbed,0.182
org.apache.hadoop.hive.metastore.TestAuthzApiEmbedAuthorizerInRemote,0.07200000000000001
org.apache.hadoop.hive.metastore.TestHiveMetaStoreAlterColumnPar,0.814
org.apache.hadoop.hive.metastore.TestHiveMetastoreTransformer,29.456000000000007
org.apache.hadoop.hive.metastore.TestHiveProtoEventsCleanerTask,1.17
org.apache.hadoop.hive.metastore.TestMetaStoreAuthorization,9.529
org.apache.hadoop.hive.metastore.TestMetaStoreMetrics,12.729000000000001
org.apache.hadoop.hive.metastore.TestMetaStoreMultipleEncryptionZones,21.813000000000002
org.apache.hadoop.hive.metastore.TestMetastoreHousekeepingLeader,0.0
