ClassName,Duration,Build_id.,Build_Date,Job_id,Job_Status
io.cucumber.plugin.event.NodeTest,0.117,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.gherkin.messages.FeatureParserTest,0.335,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.docstring.DocStringTest,0.076,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.docstring.DocStringTypeRegistryTest,0.02,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.docstring.DocStringTypeRegistryDocStringConverterTest,0.259,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.JsonParallelRuntimeTest,1.107,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.RerunFormatterTest,0.782,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.TeamCityPluginTest,0.122,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.JsonFormatterTest,0.418,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.UrlOutputStreamTest,1.083,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.PluginsTest,0.236,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.TestNGFormatterTest,0.556,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.PluginFactoryTest,0.547,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.JUnitFormatterTest,0.882,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.UnusedStepsSummaryPrinterTest,0.031,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.PrettyFormatterTest,0.091,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.DefaultSummaryPrinterTest,0.008,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.HtmlFormatterTest,0.188,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.TimelineFormatterTest,0.237,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.CanonicalEventOrderTest,0.077,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.MessageFormatterTest,0.002,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.StatsTest,0.024,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.plugin.UsageFormatterTest,0.033,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.resource.ResourceScannerTest,0.095,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.resource.ClasspathSupportTest,0.02,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.resource.JarUriFileSystemServiceTest,0.005,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.resource.ClasspathScannerTest,1.019,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.DuplicateStepDefinitionExceptionTest,0.019,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.TestCaseStateTest,0.028,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.CoreStepDefinitionTest,0.028,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.HookTest,0.087,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.RunnerTest,0.269,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.CachingGlueTest,0.074,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.HookTestStepTest,0.082,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.AmbiguousStepDefinitionsExceptionTest,0.055,698604927,2020-06-15T16:21:58Z,698604929,passed
io.cucumber.core.runner.TestCaseStateResultTest,0.115,698604927,2020-06-15T16:21:58Z,698604929,passed
